time,phase,predicted_emotion,predicted_emotion_2nd,sport,category
1527366703,1,27,2,Soccer,3N
1527366705,1,7,6,Soccer,3N
1527366706,1,14,27,Soccer,3N
1527366706,1,27,14,Soccer,3N
1527366710,1,27,3,Soccer,3N
1527366710,1,27,3,Soccer,3N
1527366712,1,2,3,Soccer,3N
1527366713,1,1,27,Soccer,3N
1527366713,1,27,0,Soccer,3N
1527366718,1,27,22,Soccer,3N
1527366720,1,27,22,Soccer,3N
1527366721,1,0,3,Soccer,3N
1527366721,1,27,14,Soccer,3N
1527366722,1,25,14,Soccer,3N
1527366724,1,27,17,Soccer,3N
1527366724,1,27,4,Soccer,3N
1527366725,1,2,3,Soccer,3N
1527366729,1,12,9,Soccer,3N
1527366733,1,27,7,Soccer,3N
1527366735,1,7,27,Soccer,3N
1527366737,1,27,1,Soccer,3N
1527366743,1,11,25,Soccer,3N
1527366745,1,7,27,Soccer,3N
1527366747,1,27,3,Soccer,3N
1527366755,1,26,13,Soccer,3N
1527366772,1,27,7,Soccer,3N
1527366787,1,27,4,Soccer,3U
1527366854,1,11,2,Soccer,3N
1527366863,1,27,4,Soccer,3N
1527366876,1,27,13,Soccer,3N
1527366896,1,22,9,Soccer,3N
1527366897,1,3,9,Soccer,3N
1527366899,1,27,6,Soccer,3N
1527366907,1,22,9,Soccer,3N
1527366908,1,27,22,Soccer,3N
1527366936,1,27,3,Soccer,3N
1527366947,1,20,8,Soccer,3N
1527366996,1,27,20,Soccer,3N
1527367011,1,20,3,Soccer,3N
1527367021,1,27,3,Soccer,3N
1527367021,1,2,3,Soccer,3N
1527367049,1,0,4,Soccer,3N
1527367085,1,1,27,Soccer,3N
1527367087,1,27,22,Soccer,3N
1527367089,1,2,3,Soccer,3N
1527367098,1,9,25,Soccer,3N
1527367103,1,2,27,Soccer,3N
1527367105,1,1,27,Soccer,3N
1527367106,1,1,17,Soccer,3N
1527367112,1,1,17,Soccer,3N
1527367115,1,23,27,Soccer,3N
1527367115,1,1,11,Soccer,3N
1527367121,1,27,3,Soccer,3F
1527367122,1,15,0,Soccer,3U
1527367156,1,3,2,Soccer,3N
1527367156,1,2,3,Soccer,3N
1527367156,1,27,22,Soccer,3N
1527367156,1,0,4,Soccer,3N
1527367158,1,22,4,Soccer,3N
1527367161,1,9,25,Soccer,3N
1527367168,1,2,1,Soccer,3N
1527367170,1,27,3,Soccer,3N
1527367231,1,7,27,Soccer,3N
1527367235,1,27,15,Soccer,3N
1527367297,1,27,22,Soccer,3N
1527367300,1,22,27,Soccer,3N
1527367301,1,25,9,Soccer,3N
1527367349,1,25,9,Soccer,3N
1527367540,1,0,27,Soccer,3N
1527367908,1,27,10,Soccer,3U
1527367981,1,1,0,Soccer,3N
1527368005,1,27,3,Soccer,3N
1527368075,1,1,27,Soccer,3F
1527368147,1,27,7,Soccer,3N
1527361923,1,2,27,Soccer,3N
1527362261,1,18,27,Soccer,3N
1527362396,1,27,9,Soccer,3N
1527363044,1,27,22,Soccer,3N
1527363190,1,27,22,Soccer,3N
1527363256,1,27,9,Soccer,3N
1527363329,1,27,2,Soccer,3N
1527367310,1,27,6,Soccer,3N
1527362150,1,3,2,Soccer,3N
1527367284,1,1,9,Soccer,3N
1527361989,1,3,27,Soccer,3N
1527362148,1,2,3,Soccer,3N
1527362151,1,2,3,Soccer,3N
1527362156,1,25,4,Soccer,3N
1527362171,1,4,20,Soccer,3F
1527362316,1,27,2,Soccer,3N
1527362729,1,9,25,Soccer,3N
1527362754,1,27,9,Soccer,3N
1527362865,1,26,0,Soccer,3N
1527362996,1,27,3,Soccer,3U
1527363048,1,27,0,Soccer,3N
1527363079,1,9,22,Soccer,3N
1527365520,1,27,4,Soccer,3N
1527365606,1,27,0,Soccer,3N
1527365979,1,0,3,Soccer,3N
1527366027,1,2,27,Soccer,3N
1527366655,1,1,17,Soccer,3N
1527366717,1,3,10,Soccer,3N
1527366884,1,2,3,Soccer,3N
1527367108,1,3,2,Soccer,3N
1527367219,1,0,27,Soccer,3N
1527368079,1,15,4,Soccer,3N
1527362608,1,27,22,Soccer,3N
1527362117,1,2,27,Soccer,3N
1527362134,1,0,22,Soccer,3N
1527362134,1,7,3,Soccer,3N
1527362443,1,27,9,Soccer,3N
1527364654,1,0,2,Soccer,3N
1527366716,1,27,22,Soccer,3N
1527366747,1,22,7,Soccer,3N
1527367177,1,27,3,Soccer,3F
1527362103,1,3,0,Soccer,3N
1527362107,1,2,3,Soccer,3N
1527362274,1,2,27,Soccer,3N
1527362275,1,20,27,Soccer,3N
1527362630,1,3,2,Soccer,3N
1527363363,1,22,9,Soccer,3N
1527362263,1,2,27,Soccer,3N
1527363390,1,27,9,Soccer,3N
1527363353,1,2,3,Soccer,3N
1527362246,1,27,3,Soccer,3N
1527359884,1,3,27,Soccer,3N
1527359926,1,25,9,Soccer,3N
1527359998,1,3,2,Soccer,3N
1527360026,1,27,10,Soccer,3U
1527360128,1,19,14,Soccer,3N
1527360356,1,3,2,Soccer,3N
1527360474,1,1,0,Soccer,3N
1527360624,1,27,0,Soccer,3N
1527360956,1,0,26,Soccer,3N
1527361733,1,7,27,Soccer,3N
1527361764,1,27,26,Soccer,3F
1527361956,1,9,11,Soccer,3N
1527361963,1,14,27,Soccer,3N
1527361976,1,27,0,Soccer,3N
1527362065,1,27,9,Soccer,3N
1527362070,1,27,0,Soccer,3N
1527362084,1,27,7,Soccer,3N
1527362131,1,2,9,Soccer,3N
1527362133,1,2,3,Soccer,3U
1527362139,1,2,3,Soccer,3N
1527362151,1,25,9,Soccer,3N
1527362153,1,8,27,Soccer,3N
1527362166,1,2,11,Soccer,3N
1527362170,1,0,9,Soccer,3N
1527362214,1,3,2,Soccer,3N
1527362254,1,25,9,Soccer,3N
1527362258,1,27,17,Soccer,3N
1527362327,1,3,20,Soccer,3N
1527362338,1,0,9,Soccer,3N
1527362429,1,13,7,Soccer,3N
1527362433,1,7,27,Soccer,3N
1527362449,1,7,27,Soccer,3N
1527362531,1,9,25,Soccer,3N
1527362626,1,25,20,Soccer,3N
1527362688,1,25,27,Soccer,3N
1527362762,1,27,8,Soccer,3N
1527362925,1,7,27,Soccer,3N
1527362992,1,27,9,Soccer,3N
1527363125,1,13,27,Soccer,3N
1527363279,1,27,9,Soccer,3N
1527363388,1,0,27,Soccer,3N
1527363396,1,3,22,Soccer,3F
1527363454,1,27,22,Soccer,3N
1527363776,1,3,7,Soccer,3N
1527363975,1,27,3,Soccer,3N
1527364197,1,3,9,Soccer,3N
1527364605,1,1,17,Soccer,3N
1527364619,1,1,0,Soccer,3N
1527364629,1,1,17,Soccer,3N
1527364645,1,27,23,Soccer,3N
1527364655,1,24,27,Soccer,3N
1527364864,1,3,2,Soccer,3N
1527364912,1,2,3,Soccer,3N
1527365940,1,27,3,Soccer,3N
1527365943,1,1,2,Soccer,3N
1527365964,1,0,4,Soccer,3N
1527366022,1,27,1,Soccer,3N
1527366133,1,27,4,Soccer,3N
1527366153,1,25,9,Soccer,3N
1527366456,1,27,13,Soccer,3N
1527366456,1,13,0,Soccer,3N
1527366568,1,27,7,Soccer,3N
1527366571,1,2,24,Soccer,3N
1527366612,1,2,17,Soccer,3N
1527366630,1,4,27,Soccer,3N
1527366636,1,25,5,Soccer,3N
1527366653,1,7,6,Soccer,3N
1527366847,1,0,22,Soccer,3N
1527366911,1,9,27,Soccer,3N
1527367006,1,3,6,Soccer,3N
1527367045,1,22,6,Soccer,3N
1527367069,1,27,7,Soccer,3N
1527367096,1,2,26,Soccer,3N
1527367139,1,27,0,Soccer,3N
1527367172,1,10,27,Soccer,3N
1527367202,1,15,27,Soccer,3F
1527367260,1,0,21,Soccer,3F
1527367279,1,27,3,Soccer,3N
1527369136,1,26,0,Soccer,3N
1527361934,1,2,27,Soccer,3N
1527362115,1,3,2,Soccer,3N
1527363627,1,11,3,Soccer,3N
1527361951,1,27,0,Soccer,3N
1527362111,1,25,2,Soccer,3N
1527362486,1,27,10,Soccer,3N
1527362176,1,15,2,Soccer,3N
1527363332,1,22,27,Soccer,3F
1527359744,1,0,13,Soccer,3N
1527361891,1,2,27,Soccer,3N
1527361964,1,27,0,Soccer,3N
1527362134,1,27,3,Soccer,3N
1527362225,1,2,3,Soccer,3N
1527362303,1,27,3,Soccer,3N
1527362306,1,25,16,Soccer,3N
1527362410,1,0,27,Soccer,3N
1527362424,1,9,3,Soccer,3N
1527363339,1,9,27,Soccer,3N
1527364610,1,1,17,Soccer,3N
1527363761,1,4,27,Soccer,3N
1527362382,1,2,11,Soccer,3N
1527361135,1,27,3,Soccer,3N
1527361907,1,6,27,Soccer,3N
1527361933,1,2,3,Soccer,3N
1527362056,1,27,25,Soccer,3N
1527362238,1,25,9,Soccer,3N
1527362247,1,26,27,Soccer,3N
1527362267,1,2,3,Soccer,3N
1527362691,1,22,13,Soccer,3N
1527362750,1,1,3,Soccer,3N
1527363162,1,27,3,Soccer,3N
1527364666,1,2,11,Soccer,3N
1527364701,1,11,2,Soccer,3N
1527364746,1,0,8,Soccer,3N
1527365383,1,3,27,Soccer,3N
1527365550,1,27,3,Soccer,3N
1527365607,1,27,4,Soccer,3N
1527366080,1,27,22,Soccer,3N
1527366458,1,2,27,Soccer,3N
1527366773,1,1,27,Soccer,3N
1527367341,1,27,5,Soccer,3N
1527367525,1,27,5,Soccer,3N
1527362339,1,2,11,Soccer,3N
1527362587,1,3,11,Soccer,3N
1527362219,1,27,4,Soccer,3N
1527362221,1,3,2,Soccer,3N
1527362249,1,2,3,Soccer,3N
1527362280,1,0,17,Soccer,3N
1527362308,1,0,27,Soccer,3N
1527362222,1,2,3,Soccer,3N
1527363033,1,27,4,Soccer,3N
1527367738,1,2,27,Soccer,3N
1527367949,1,27,4,Soccer,3N
1527361895,1,27,19,Soccer,3N
1527362118,1,2,3,Soccer,3N
1527362150,1,2,27,Soccer,3N
1527362335,1,0,9,Soccer,3N
1527362788,1,27,20,Soccer,3N
1527363792,1,25,16,Soccer,3U
1527363833,1,27,25,Soccer,3N
1527363874,1,25,16,Soccer,3N
1527366795,1,27,7,Soccer,3N
1527367175,1,27,3,Soccer,3U
1527362158,1,7,6,Soccer,3N
1527363355,1,15,22,Soccer,3N
1527368524,1,7,27,Soccer,3N
1527363530,1,2,3,Soccer,3N
1527362179,1,3,27,Soccer,3N
1527358319,1,27,10,Soccer,3N
1527361937,1,27,22,Soccer,3N
1527361986,1,2,11,Soccer,3N
1527362204,1,26,7,Soccer,3N
1527362207,1,27,9,Soccer,3N
1527362225,1,10,3,Soccer,3N
1527362259,1,3,2,Soccer,3N
1527362555,1,27,10,Soccer,3N
1527362753,1,25,16,Soccer,3N
1527362799,1,11,20,Soccer,3N
1527363281,1,9,3,Soccer,3N
1527364686,1,2,27,Soccer,3N
1527365073,1,27,9,Soccer,3N
1527365385,1,9,0,Soccer,3N
1527365917,1,10,27,Soccer,3N
1527366596,1,0,26,Soccer,3N
1527366760,1,22,27,Soccer,3N
1527366806,1,7,27,Soccer,3N
1527367277,1,3,2,Soccer,3N
1527367740,1,1,17,Soccer,3N
1527358366,1,0,17,Soccer,3N
1527359196,1,26,20,Soccer,3F
1527359846,1,3,27,Soccer,3N
1527359897,1,7,6,Soccer,3N
1527360073,1,2,11,Soccer,3N
1527360077,1,3,27,Soccer,3N
1527360882,1,27,22,Soccer,3N
1527361024,1,1,27,Soccer,3U
1527361414,1,27,13,Soccer,3N
1527361888,1,3,27,Soccer,3N
1527361889,1,27,4,Soccer,3N
1527361948,1,27,4,Soccer,3N
1527361974,1,27,8,Soccer,3N
1527361976,1,14,6,Soccer,3N
1527362106,1,10,9,Soccer,3N
1527362112,1,27,4,Soccer,3N
1527362127,1,2,3,Soccer,3N
1527362144,1,2,3,Soccer,3N
1527362168,1,5,25,Soccer,3N
1527362172,1,2,7,Soccer,3N
1527362189,1,13,0,Soccer,3N
1527362193,1,2,3,Soccer,3N
1527362194,1,2,27,Soccer,3U
1527362200,1,27,9,Soccer,3N
1527362220,1,2,3,Soccer,3N
1527362221,1,27,22,Soccer,3N
1527362224,1,27,0,Soccer,3N
1527362226,1,2,27,Soccer,3N
1527362239,1,2,27,Soccer,3U
1527362274,1,27,4,Soccer,3N
1527362318,1,27,2,Soccer,3N
1527362477,1,27,25,Soccer,3U
1527362568,1,22,27,Soccer,3N
1527362577,1,6,9,Soccer,3U
1527362632,1,27,3,Soccer,3N
1527362729,1,7,25,Soccer,3N
1527362764,1,9,25,Soccer,3F
1527362924,1,3,11,Soccer,3N
1527362924,1,0,15,Soccer,3N
1527362994,1,27,25,Soccer,3N
1527363053,1,27,0,Soccer,3N
1527363195,1,0,4,Soccer,3N
1527363309,1,27,3,Soccer,3N
1527363333,1,9,3,Soccer,3N
1527363458,1,27,9,Soccer,3N
1527363635,1,0,27,Soccer,3N
1527363641,1,7,27,Soccer,3N
1527363655,1,27,22,Soccer,3N
1527363772,1,2,27,Soccer,3N
1527363773,1,27,20,Soccer,3N
1527364180,1,9,26,Soccer,3N
1527364588,1,2,3,Soccer,3N
1527364618,1,10,11,Soccer,3N
1527364625,1,27,4,Soccer,3N
1527364649,1,27,22,Soccer,3N
1527364652,1,27,26,Soccer,3N
1527364844,1,27,22,Soccer,3N
1527364858,1,2,3,Soccer,3N
1527364911,1,0,27,Soccer,3N
1527364918,1,13,27,Soccer,3N
1527364938,1,15,22,Soccer,3N
1527364940,1,3,2,Soccer,3N
1527364963,1,6,7,Soccer,3N
1527365458,1,0,13,Soccer,3N
1527365498,1,27,4,Soccer,3N
1527365553,1,7,6,Soccer,3F
1527365788,1,7,27,Soccer,3N
1527365811,1,6,27,Soccer,3N
1527366146,1,27,0,Soccer,3N
1527366320,1,25,9,Soccer,3N
1527366409,1,27,0,Soccer,3N
1527366473,1,27,25,Soccer,3U
1527366557,1,27,8,Soccer,3U
1527366879,1,27,3,Soccer,3N
1527367012,1,27,0,Soccer,3N
1527367038,1,1,17,Soccer,3N
1527367102,1,1,27,Soccer,3N
1527367194,1,15,27,Soccer,3U
1527367209,1,27,4,Soccer,3N
1527367228,1,15,0,Soccer,3N
1527367258,1,10,27,Soccer,3N
1527367320,1,27,22,Soccer,3N
1527362261,1,4,27,Soccer,3N
1527362634,1,0,4,Soccer,3N
1527363152,1,27,22,Soccer,3N
1527363272,1,13,0,Soccer,3N
1527367463,1,27,0,Soccer,3N
1527362382,1,2,3,Soccer,3N
1527363183,1,3,9,Soccer,3N
1527362215,1,3,8,Soccer,3N
1527362974,1,3,2,Soccer,3N
1527363690,1,24,25,Soccer,3N
1527368354,1,0,26,Soccer,3U
1527367337,1,1,27,Soccer,3N
1527368014,1,7,6,Soccer,3N
1527358941,1,26,13,Soccer,3N
1527359359,1,0,27,Soccer,3N
1527359443,1,8,18,Soccer,3N
1527359475,1,19,9,Soccer,3N
1527359668,1,2,27,Soccer,3N
1527359707,1,0,27,Soccer,3U
1527359785,1,11,3,Soccer,3N
1527359787,1,8,27,Soccer,3F
1527359792,1,18,22,Soccer,3U
1527359822,1,1,27,Soccer,3N
1527359823,1,27,4,Soccer,3U
1527359873,1,6,7,Soccer,3N
1527359876,1,27,10,Soccer,3U
1527359896,1,2,3,Soccer,3N
1527359898,1,27,6,Soccer,3N
1527359902,1,27,3,Soccer,3N
1527359914,1,4,27,Soccer,3F
1527359971,1,2,3,Soccer,3N
1527359974,1,0,4,Soccer,3N
1527359975,1,7,6,Soccer,3N
1527359980,1,4,27,Soccer,3N
1527359988,1,7,6,Soccer,3N
1527360011,1,27,13,Soccer,3N
1527360012,1,25,2,Soccer,3N
1527360016,1,3,9,Soccer,3N
1527360019,1,27,3,Soccer,3N
1527360028,1,27,22,Soccer,3N
1527360063,1,10,11,Soccer,3N
1527360066,1,27,0,Soccer,3U
1527360070,1,1,27,Soccer,3N
1527360086,1,27,0,Soccer,3N
1527360092,1,1,27,Soccer,3N
1527360118,1,1,17,Soccer,3N
1527360122,1,27,3,Soccer,3N
1527360132,1,27,7,Soccer,3N
1527360134,1,27,4,Soccer,3N
1527360138,1,26,2,Soccer,3N
1527360140,1,27,13,Soccer,3F
1527360144,1,27,22,Soccer,3N
1527360150,1,27,0,Soccer,3N
1527360157,1,27,22,Soccer,3N
1527360174,1,9,19,Soccer,3N
1527360199,1,13,17,Soccer,3N
1527360199,1,13,0,Soccer,3N
1527360298,1,27,25,Soccer,3N
1527360302,1,27,4,Soccer,3N
1527360334,1,9,10,Soccer,3N
1527360345,1,27,25,Soccer,3N
1527360351,1,2,27,Soccer,3N
1527360363,1,2,27,Soccer,3N
1527360412,1,27,3,Soccer,3N
1527360430,1,26,7,Soccer,3N
1527360432,1,27,3,Soccer,3N
1527360452,1,27,4,Soccer,3N
1527360463,1,7,27,Soccer,3N
1527360474,1,0,7,Soccer,3N
1527360503,1,0,4,Soccer,3N
1527360514,1,9,22,Soccer,3N
1527360569,1,20,27,Soccer,3N
1527360571,1,27,15,Soccer,3N
1527360593,1,27,22,Soccer,3N
1527360626,1,2,3,Soccer,3N
1527360628,1,3,13,Soccer,3N
1527360646,1,27,9,Soccer,3N
1527360650,1,27,22,Soccer,3N
1527360664,1,7,6,Soccer,3N
1527360750,1,26,27,Soccer,3N
1527360758,1,6,27,Soccer,3N
1527360762,1,27,4,Soccer,3N
1527360763,1,14,3,Soccer,3N
1527360783,1,0,3,Soccer,3N
1527360803,1,27,4,Soccer,3N
1527360814,1,3,2,Soccer,3N
1527360842,1,22,27,Soccer,3N
1527360849,1,7,6,Soccer,3F
1527360851,1,0,13,Soccer,3N
1527360861,1,27,0,Soccer,3N
1527360864,1,3,27,Soccer,3N
1527360870,1,19,22,Soccer,3N
1527360874,1,27,4,Soccer,3N
1527360906,1,27,10,Soccer,3N
1527360909,1,0,18,Soccer,3N
1527360917,1,0,4,Soccer,3N
1527360917,1,3,27,Soccer,3N
1527360931,1,0,27,Soccer,3N
1527360936,1,9,25,Soccer,3N
1527360943,1,27,8,Soccer,3N
1527360957,1,27,22,Soccer,3N
1527360957,1,27,9,Soccer,3N
1527360968,1,19,14,Soccer,3N
1527361046,1,27,4,Soccer,3N
1527361057,1,4,0,Soccer,3N
1527361066,1,27,7,Soccer,3N
1527361189,1,2,27,Soccer,3N
1527361189,1,27,3,Soccer,3N
1527361198,1,2,7,Soccer,3N
1527361211,1,27,5,Soccer,3N
1527361214,1,7,27,Soccer,3N
1527361220,1,0,4,Soccer,3N
1527361222,1,7,27,Soccer,3N
1527361225,1,22,27,Soccer,3N
1527361263,1,27,6,Soccer,3N
1527361272,1,9,22,Soccer,3N
1527361280,1,27,4,Soccer,3N
1527361289,1,27,7,Soccer,3N
1527361296,1,27,3,Soccer,3N
1527361317,1,27,3,Soccer,3N
1527361324,1,27,3,Soccer,3N
1527361350,1,27,0,Soccer,3N
1527361357,1,27,14,Soccer,3N
1527361365,1,9,10,Soccer,3N
1527361373,1,2,27,Soccer,3N
1527361385,1,27,3,Soccer,3N
1527361393,1,11,14,Soccer,3N
1527361400,1,2,27,Soccer,3N
1527361402,1,9,27,Soccer,3N
1527361410,1,7,2,Soccer,3N
1527361411,1,1,7,Soccer,3N
1527361412,1,1,17,Soccer,3N
1527361453,1,22,27,Soccer,3N
1527361479,1,7,0,Soccer,3N
1527361482,1,3,26,Soccer,3N
1527361492,1,7,26,Soccer,3N
1527361522,1,27,9,Soccer,3N
1527361532,1,27,0,Soccer,3N
1527361579,1,0,4,Soccer,3N
1527361590,1,27,7,Soccer,3N
1527361592,1,27,3,Soccer,3N
1527361595,1,27,0,Soccer,3N
1527361629,1,2,3,Soccer,3N
1527361735,1,27,7,Soccer,3N
1527361736,1,0,27,Soccer,3U
1527361756,1,3,27,Soccer,3N
1527361764,1,3,27,Soccer,3N
1527361767,1,1,0,Soccer,3N
1527361767,1,27,7,Soccer,3N
1527361778,1,0,4,Soccer,3N
1527361779,1,27,0,Soccer,3N
1527361783,1,27,4,Soccer,3N
1527361784,1,26,9,Soccer,3N
1527361789,1,27,4,Soccer,3N
1527361793,1,26,27,Soccer,3N
1527361803,1,27,0,Soccer,3N
1527361803,1,27,0,Soccer,3N
1527361804,1,7,26,Soccer,3N
1527361816,1,27,0,Soccer,3N
1527361828,1,3,2,Soccer,3N
1527361879,1,3,11,Soccer,3N
1527361879,1,27,4,Soccer,3N
1527361883,1,27,9,Soccer,3N
1527361889,1,2,27,Soccer,3N
1527361889,1,27,22,Soccer,3N
1527361891,1,2,3,Soccer,3N
1527361897,1,27,22,Soccer,3N
1527361900,1,2,27,Soccer,3N
1527361902,1,27,3,Soccer,3N
1527361913,1,2,27,Soccer,3N
1527361915,1,27,3,Soccer,3N
1527361918,1,2,27,Soccer,3N
1527361936,1,10,27,Soccer,3N
1527361947,1,11,2,Soccer,3N
1527361957,1,27,22,Soccer,3N
1527361962,1,1,27,Soccer,3N
1527361973,1,27,20,Soccer,3N
1527361975,1,27,10,Soccer,3N
1527361977,1,7,9,Soccer,3N
1527361978,1,11,2,Soccer,3N
1527361981,1,27,3,Soccer,3N
1527362002,1,27,8,Soccer,3N
1527362020,1,27,20,Soccer,3N
1527362051,1,18,2,Soccer,3N
1527362054,1,2,3,Soccer,3N
1527362064,1,27,3,Soccer,3N
1527362064,1,27,20,Soccer,3N
1527362068,1,3,27,Soccer,3N
1527362076,1,5,25,Soccer,3N
1527362076,1,27,22,Soccer,3N
1527362076,1,26,9,Soccer,3F
1527362084,1,27,3,Soccer,3N
1527362086,1,7,25,Soccer,3N
1527362087,1,25,9,Soccer,3N
1527362087,1,2,3,Soccer,3N
1527362091,1,9,26,Soccer,3N
1527362096,1,2,3,Soccer,3N
1527362097,1,27,3,Soccer,3N
1527362099,1,3,2,Soccer,3N
1527362103,1,27,13,Soccer,3N
1527362109,1,2,0,Soccer,3N
1527362111,1,7,27,Soccer,3N
1527362118,1,2,3,Soccer,3U
1527362119,1,27,22,Soccer,3N
1527362121,1,2,27,Soccer,3N
1527362122,1,2,3,Soccer,3N
1527362123,1,20,8,Soccer,3N
1527362133,1,25,16,Soccer,3N
1527362140,1,3,9,Soccer,3N
1527362140,1,12,11,Soccer,3N
1527362140,1,2,3,Soccer,3N
1527362142,1,2,3,Soccer,3N
1527362142,1,27,4,Soccer,3N
1527362143,1,22,27,Soccer,3N
1527362143,1,25,9,Soccer,3N
1527362147,1,3,27,Soccer,3N
1527362152,1,20,9,Soccer,3N
1527362153,1,27,3,Soccer,3N
1527362155,1,27,25,Soccer,3N
1527362158,1,2,3,Soccer,3N
1527362160,1,27,1,Soccer,3N
1527362163,1,27,3,Soccer,3N
1527362167,1,9,25,Soccer,3N
1527362184,1,2,3,Soccer,3N
1527362188,1,27,7,Soccer,3N
1527362190,1,2,3,Soccer,3N
1527362195,1,25,9,Soccer,3N
1527362199,1,10,9,Soccer,3N
1527362201,1,24,25,Soccer,3N
1527362204,1,3,27,Soccer,3N
1527362220,1,2,3,Soccer,3N
1527362222,1,27,25,Soccer,3N
1527362222,1,20,27,Soccer,3N
1527362222,1,9,25,Soccer,3N
1527362241,1,27,25,Soccer,3N
1527362242,1,25,9,Soccer,3N
1527362259,1,27,0,Soccer,3N
1527362274,1,6,27,Soccer,3N
1527362281,1,7,27,Soccer,3N
1527362295,1,2,22,Soccer,3N
1527362298,1,9,3,Soccer,3N
1527362303,1,27,0,Soccer,3N
1527362308,1,20,27,Soccer,3N
1527362322,1,1,17,Soccer,3N
1527362337,1,20,25,Soccer,3N
1527362338,1,20,8,Soccer,3N
1527362355,1,27,4,Soccer,3N
1527362356,1,27,13,Soccer,3N
1527362378,1,27,20,Soccer,3N
1527362400,1,4,20,Soccer,3N
1527362409,1,27,25,Soccer,3N
1527362412,1,9,27,Soccer,3N
1527362424,1,27,20,Soccer,3N
1527362426,1,2,27,Soccer,3U
1527362427,1,27,25,Soccer,3N
1527362429,1,25,27,Soccer,3N
1527362438,1,2,27,Soccer,3N
1527362465,1,27,3,Soccer,3N
1527362465,1,27,7,Soccer,3N
1527362482,1,20,5,Soccer,3N
1527362489,1,27,4,Soccer,3N
1527362492,1,9,25,Soccer,3N
1527362493,1,3,2,Soccer,3N
1527362495,1,27,3,Soccer,3N
1527362496,1,25,9,Soccer,3N
1527362497,1,11,3,Soccer,3N
1527362508,1,7,27,Soccer,3N
1527362519,1,25,16,Soccer,3N
1527362521,1,7,6,Soccer,3N
1527362524,1,2,27,Soccer,3N
1527362547,1,27,4,Soccer,3N
1527362554,1,27,25,Soccer,3N
1527362555,1,20,9,Soccer,3N
1527362558,1,3,20,Soccer,3N
1527362559,1,2,25,Soccer,3N
1527362559,1,27,22,Soccer,3N
1527362561,1,27,10,Soccer,3N
1527362578,1,27,10,Soccer,3N
1527362582,1,10,3,Soccer,3N
1527362589,1,25,16,Soccer,3N
1527362590,1,25,7,Soccer,3N
1527362603,1,27,17,Soccer,3N
1527362611,1,9,20,Soccer,3N
1527362672,1,27,2,Soccer,3N
1527362678,1,9,27,Soccer,3N
1527362681,1,27,4,Soccer,3N
1527362689,1,27,9,Soccer,3N
1527362717,1,27,25,Soccer,3N
1527362732,1,27,3,Soccer,3N
1527362760,1,22,4,Soccer,3N
1527362797,1,7,27,Soccer,3N
1527362800,1,3,2,Soccer,3N
1527362827,1,27,4,Soccer,3N
1527362859,1,27,3,Soccer,3N
1527362865,1,27,6,Soccer,3N
1527362878,1,13,9,Soccer,3U
1527362892,1,18,0,Soccer,3N
1527362902,1,0,27,Soccer,3F
1527362913,1,27,24,Soccer,3N
1527362921,1,0,4,Soccer,3N
1527362923,1,5,27,Soccer,3N
1527362924,1,3,27,Soccer,3N
1527362935,1,1,7,Soccer,3N
1527362935,1,27,4,Soccer,3N
1527362936,1,1,27,Soccer,3N
1527362939,1,26,9,Soccer,3N
1527362950,1,18,0,Soccer,3N
1527362951,1,27,9,Soccer,3N
1527362963,1,1,19,Soccer,3N
1527362980,1,27,22,Soccer,3N
1527362984,1,27,22,Soccer,3N
1527363015,1,7,27,Soccer,3N
1527363031,1,0,15,Soccer,3N
1527363032,1,27,6,Soccer,3N
1527363037,1,26,27,Soccer,3N
1527363055,1,22,4,Soccer,3N
1527363076,1,1,7,Soccer,3N
1527363111,1,27,7,Soccer,3N
1527363124,1,20,3,Soccer,3N
1527363129,1,26,27,Soccer,3N
1527363137,1,14,27,Soccer,3N
1527363210,1,27,3,Soccer,3N
1527363281,1,27,17,Soccer,3N
1527363317,1,27,22,Soccer,3N
1527363325,1,27,3,Soccer,3N
1527363333,1,27,25,Soccer,3N
1527363349,1,7,27,Soccer,3N
1527363435,1,27,22,Soccer,3N
1527363475,1,8,27,Soccer,3U
1527363491,1,20,4,Soccer,3N
1527363521,1,27,20,Soccer,3N
1527363657,1,27,20,Soccer,3N
1527363706,1,6,7,Soccer,3N
1527363713,1,27,4,Soccer,3N
1527363739,1,27,3,Soccer,3N
1527363923,1,27,6,Soccer,3N
1527363925,1,26,22,Soccer,3N
1527363986,1,27,3,Soccer,3N
1527364177,1,27,4,Soccer,3N
1527364202,1,2,3,Soccer,3N
1527364256,1,27,17,Soccer,3N
1527364374,1,27,3,Soccer,3N
1527364377,1,0,20,Soccer,3N
1527364380,1,6,7,Soccer,3N
1527364410,1,27,25,Soccer,3N
1527364424,1,22,18,Soccer,3N
1527364441,1,27,3,Soccer,3N
1527364447,1,26,14,Soccer,3N
1527364450,1,2,27,Soccer,3U
1527364452,1,21,27,Soccer,3U
1527364467,1,27,3,Soccer,3N
1527364469,1,27,22,Soccer,3N
1527364476,1,27,25,Soccer,3N
1527364483,1,27,4,Soccer,3N
1527364517,1,27,7,Soccer,3N
1527364522,1,27,7,Soccer,3N
1527364533,1,1,17,Soccer,3N
1527364534,1,1,2,Soccer,3N
1527364537,1,2,27,Soccer,3N
1527364538,1,7,6,Soccer,3N
1527364543,1,27,2,Soccer,3N
